"TIME","GEO","S_ADJ","AGE","SEX","Value","Flag and Footnotes"
"2006","Spain","Not seasonally adjusted data","Total","Total","8.5",""
"2006","Spain","Not seasonally adjusted data","Total","Males","6.4",""
"2006","Spain","Not seasonally adjusted data","Total","Females","11.4",""
"2006","Spain","Not seasonally adjusted data","Less than 25 years","Total","17.9",""
"2006","Spain","Not seasonally adjusted data","Less than 25 years","Males","15.0",""
"2006","Spain","Not seasonally adjusted data","Less than 25 years","Females","21.5",""
"2006","Spain","Not seasonally adjusted data","From 25 to 74 years","Total","7.2",""
"2006","Spain","Not seasonally adjusted data","From 25 to 74 years","Males","5.3",""
"2006","Spain","Not seasonally adjusted data","From 25 to 74 years","Females","10.0",""
"2006","France","Not seasonally adjusted data","Total","Total","8.8",""
"2006","France","Not seasonally adjusted data","Total","Males","8.2",""
"2006","France","Not seasonally adjusted data","Total","Females","9.5",""
"2006","France","Not seasonally adjusted data","Less than 25 years","Total","22.0",""
"2006","France","Not seasonally adjusted data","Less than 25 years","Males","21.1",""
"2006","France","Not seasonally adjusted data","Less than 25 years","Females","23.2",""
"2006","France","Not seasonally adjusted data","From 25 to 74 years","Total","7.3",""
"2006","France","Not seasonally adjusted data","From 25 to 74 years","Males","6.6",""
"2006","France","Not seasonally adjusted data","From 25 to 74 years","Females","8.0",""
"2006","Croatia","Not seasonally adjusted data","Total","Total","11.6","i"
"2006","Croatia","Not seasonally adjusted data","Total","Males","10.2","i"
"2006","Croatia","Not seasonally adjusted data","Total","Females","13.3","i"
"2006","Croatia","Not seasonally adjusted data","Less than 25 years","Total","28.8","i"
"2006","Croatia","Not seasonally adjusted data","Less than 25 years","Males","26.6","i"
"2006","Croatia","Not seasonally adjusted data","Less than 25 years","Females","31.8","i"
"2006","Croatia","Not seasonally adjusted data","From 25 to 74 years","Total","9.6","i"
"2006","Croatia","Not seasonally adjusted data","From 25 to 74 years","Males","8.1","i"
"2006","Croatia","Not seasonally adjusted data","From 25 to 74 years","Females","11.3","i"
"2006","Italy","Not seasonally adjusted data","Total","Total","6.8",""
"2006","Italy","Not seasonally adjusted data","Total","Males","5.4",""
"2006","Italy","Not seasonally adjusted data","Total","Females","8.8",""
"2006","Italy","Not seasonally adjusted data","Less than 25 years","Total","21.8",""
"2006","Italy","Not seasonally adjusted data","Less than 25 years","Males","19.2",""
"2006","Italy","Not seasonally adjusted data","Less than 25 years","Females","25.4",""
"2006","Italy","Not seasonally adjusted data","From 25 to 74 years","Total","5.5",""
"2006","Italy","Not seasonally adjusted data","From 25 to 74 years","Males","4.2",""
"2006","Italy","Not seasonally adjusted data","From 25 to 74 years","Females","7.3",""
"2006","Cyprus","Not seasonally adjusted data","Total","Total","4.6",""
"2006","Cyprus","Not seasonally adjusted data","Total","Males","3.9",""
"2006","Cyprus","Not seasonally adjusted data","Total","Females","5.4",""
"2006","Cyprus","Not seasonally adjusted data","Less than 25 years","Total","10.0",""
"2006","Cyprus","Not seasonally adjusted data","Less than 25 years","Males","8.9",""
"2006","Cyprus","Not seasonally adjusted data","Less than 25 years","Females","11.1",""
"2006","Cyprus","Not seasonally adjusted data","From 25 to 74 years","Total","3.9",""
"2006","Cyprus","Not seasonally adjusted data","From 25 to 74 years","Males","3.3",""
"2006","Cyprus","Not seasonally adjusted data","From 25 to 74 years","Females","4.7",""
"2006","Latvia","Not seasonally adjusted data","Total","Total","7.0",""
"2006","Latvia","Not seasonally adjusted data","Total","Males","7.3",""
"2006","Latvia","Not seasonally adjusted data","Total","Females","6.7",""
"2006","Latvia","Not seasonally adjusted data","Less than 25 years","Total","13.6",""
"2006","Latvia","Not seasonally adjusted data","Less than 25 years","Males","11.9",""
"2006","Latvia","Not seasonally adjusted data","Less than 25 years","Females","16.0",""
"2006","Latvia","Not seasonally adjusted data","From 25 to 74 years","Total","6.1",""
"2006","Latvia","Not seasonally adjusted data","From 25 to 74 years","Males","6.5",""
"2006","Latvia","Not seasonally adjusted data","From 25 to 74 years","Females","5.6",""
"2006","Lithuania","Not seasonally adjusted data","Total","Total","5.8",""
"2006","Lithuania","Not seasonally adjusted data","Total","Males","6.0",""
"2006","Lithuania","Not seasonally adjusted data","Total","Females","5.6",""
"2006","Lithuania","Not seasonally adjusted data","Less than 25 years","Total","10.0",""
"2006","Lithuania","Not seasonally adjusted data","Less than 25 years","Males","10.0",""
"2006","Lithuania","Not seasonally adjusted data","Less than 25 years","Females","10.0",""
"2006","Lithuania","Not seasonally adjusted data","From 25 to 74 years","Total","5.4",""
"2006","Lithuania","Not seasonally adjusted data","From 25 to 74 years","Males","5.5",""
"2006","Lithuania","Not seasonally adjusted data","From 25 to 74 years","Females","5.3",""
"2006","Luxembourg","Not seasonally adjusted data","Total","Total","4.6","i"
"2006","Luxembourg","Not seasonally adjusted data","Total","Males","3.5","i"
"2006","Luxembourg","Not seasonally adjusted data","Total","Females","5.9","i"
"2006","Luxembourg","Not seasonally adjusted data","Less than 25 years","Total","15.5","i"
"2006","Luxembourg","Not seasonally adjusted data","Less than 25 years","Males","16.0","i"
"2006","Luxembourg","Not seasonally adjusted data","Less than 25 years","Females","14.9","i"
"2006","Luxembourg","Not seasonally adjusted data","From 25 to 74 years","Total","3.8","i"
"2006","Luxembourg","Not seasonally adjusted data","From 25 to 74 years","Males","2.6","i"
"2006","Luxembourg","Not seasonally adjusted data","From 25 to 74 years","Females","5.2","i"
"2006","Hungary","Not seasonally adjusted data","Total","Total","7.5",""
"2006","Hungary","Not seasonally adjusted data","Total","Males","7.2",""
"2006","Hungary","Not seasonally adjusted data","Total","Females","7.8",""
"2006","Hungary","Not seasonally adjusted data","Less than 25 years","Total","19.1",""
"2006","Hungary","Not seasonally adjusted data","Less than 25 years","Males","18.6",""
"2006","Hungary","Not seasonally adjusted data","Less than 25 years","Females","19.8",""
"2006","Hungary","Not seasonally adjusted data","From 25 to 74 years","Total","6.5",""
"2006","Hungary","Not seasonally adjusted data","From 25 to 74 years","Males","6.1",""
"2006","Hungary","Not seasonally adjusted data","From 25 to 74 years","Females","6.9",""
"2006","Malta","Not seasonally adjusted data","Total","Total","6.8",""
"2006","Malta","Not seasonally adjusted data","Total","Males","6.1",""
"2006","Malta","Not seasonally adjusted data","Total","Females","8.3",""
"2006","Malta","Not seasonally adjusted data","Less than 25 years","Total","15.5",""
"2006","Malta","Not seasonally adjusted data","Less than 25 years","Males","16.4",""
"2006","Malta","Not seasonally adjusted data","Less than 25 years","Females","14.4",""
"2006","Malta","Not seasonally adjusted data","From 25 to 74 years","Total","4.8",""
"2006","Malta","Not seasonally adjusted data","From 25 to 74 years","Males","4.3",""
"2006","Malta","Not seasonally adjusted data","From 25 to 74 years","Females","6.1",""
"2006","Netherlands","Not seasonally adjusted data","Total","Total","5.0",""
"2006","Netherlands","Not seasonally adjusted data","Total","Males","4.1",""
"2006","Netherlands","Not seasonally adjusted data","Total","Females","6.2",""
"2006","Netherlands","Not seasonally adjusted data","Less than 25 years","Total","10.0",""
"2006","Netherlands","Not seasonally adjusted data","Less than 25 years","Males","10.0",""
"2006","Netherlands","Not seasonally adjusted data","Less than 25 years","Females","10.1",""
"2006","Netherlands","Not seasonally adjusted data","From 25 to 74 years","Total","4.1",""
"2006","Netherlands","Not seasonally adjusted data","From 25 to 74 years","Males","3.1",""
"2006","Netherlands","Not seasonally adjusted data","From 25 to 74 years","Females","5.4",""
"2006","Austria","Not seasonally adjusted data","Total","Total","5.3",""
"2006","Austria","Not seasonally adjusted data","Total","Males","5.0",""
"2006","Austria","Not seasonally adjusted data","Total","Females","5.6",""
"2006","Austria","Not seasonally adjusted data","Less than 25 years","Total","9.8",""
"2006","Austria","Not seasonally adjusted data","Less than 25 years","Males","9.8",""
"2006","Austria","Not seasonally adjusted data","Less than 25 years","Females","9.8",""
"2006","Austria","Not seasonally adjusted data","From 25 to 74 years","Total","4.5",""
"2006","Austria","Not seasonally adjusted data","From 25 to 74 years","Males","4.2",""
"2006","Austria","Not seasonally adjusted data","From 25 to 74 years","Females","4.9",""
"2006","Poland","Not seasonally adjusted data","Total","Total","13.9",""
"2006","Poland","Not seasonally adjusted data","Total","Males","13.0",""
"2006","Poland","Not seasonally adjusted data","Total","Females","15.1",""
"2006","Poland","Not seasonally adjusted data","Less than 25 years","Total","29.8",""
"2006","Poland","Not seasonally adjusted data","Less than 25 years","Males","28.3",""
"2006","Poland","Not seasonally adjusted data","Less than 25 years","Females","31.6",""
"2006","Poland","Not seasonally adjusted data","From 25 to 74 years","Total","11.8",""
"2006","Poland","Not seasonally adjusted data","From 25 to 74 years","Males","10.9",""
"2006","Poland","Not seasonally adjusted data","From 25 to 74 years","Females","12.9",""
"2006","Portugal","Not seasonally adjusted data","Total","Total","8.9","e"
"2006","Portugal","Not seasonally adjusted data","Total","Males","8.6","e"
"2006","Portugal","Not seasonally adjusted data","Total","Females","9.1","e"
"2006","Portugal","Not seasonally adjusted data","Less than 25 years","Total","21.2","e"
"2006","Portugal","Not seasonally adjusted data","Less than 25 years","Males","19.9","e"
"2006","Portugal","Not seasonally adjusted data","Less than 25 years","Females","22.8","e"
"2006","Portugal","Not seasonally adjusted data","From 25 to 74 years","Total","7.4","e"
"2006","Portugal","Not seasonally adjusted data","From 25 to 74 years","Males","7.3","e"
"2006","Portugal","Not seasonally adjusted data","From 25 to 74 years","Females","7.7","e"
"2006","Romania","Not seasonally adjusted data","Total","Total","7.2",""
"2006","Romania","Not seasonally adjusted data","Total","Males","8.1",""
"2006","Romania","Not seasonally adjusted data","Total","Females","6.0",""
"2006","Romania","Not seasonally adjusted data","Less than 25 years","Total","20.2",""
"2006","Romania","Not seasonally adjusted data","Less than 25 years","Males","20.5",""
"2006","Romania","Not seasonally adjusted data","Less than 25 years","Females","19.7",""
"2006","Romania","Not seasonally adjusted data","From 25 to 74 years","Total","5.6",""
"2006","Romania","Not seasonally adjusted data","From 25 to 74 years","Males","6.5",""
"2006","Romania","Not seasonally adjusted data","From 25 to 74 years","Females","4.6",""
"2006","Slovenia","Not seasonally adjusted data","Total","Total","6.0",""
"2006","Slovenia","Not seasonally adjusted data","Total","Males","4.9",""
"2006","Slovenia","Not seasonally adjusted data","Total","Females","7.2",""
"2006","Slovenia","Not seasonally adjusted data","Less than 25 years","Total","13.9",""
"2006","Slovenia","Not seasonally adjusted data","Less than 25 years","Males","11.6",""
"2006","Slovenia","Not seasonally adjusted data","Less than 25 years","Females","16.8",""
"2006","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Total","5.1",""
"2006","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Males","4.1",""
"2006","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Females","6.2",""
"2006","Slovakia","Not seasonally adjusted data","Total","Total","13.5",""
"2006","Slovakia","Not seasonally adjusted data","Total","Males","12.4",""
"2006","Slovakia","Not seasonally adjusted data","Total","Females","14.8",""
"2006","Slovakia","Not seasonally adjusted data","Less than 25 years","Total","27.0",""
"2006","Slovakia","Not seasonally adjusted data","Less than 25 years","Males","26.6",""
"2006","Slovakia","Not seasonally adjusted data","Less than 25 years","Females","27.5",""
"2006","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Total","11.7",""
"2006","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Males","10.5",""
"2006","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Females","13.3",""
"2006","Finland","Not seasonally adjusted data","Total","Total","7.7",""
"2006","Finland","Not seasonally adjusted data","Total","Males","7.4",""
"2006","Finland","Not seasonally adjusted data","Total","Females","8.1",""
"2006","Finland","Not seasonally adjusted data","Less than 25 years","Total","18.7",""
"2006","Finland","Not seasonally adjusted data","Less than 25 years","Males","19.0",""
"2006","Finland","Not seasonally adjusted data","Less than 25 years","Females","18.4",""
"2006","Finland","Not seasonally adjusted data","From 25 to 74 years","Total","6.2",""
"2006","Finland","Not seasonally adjusted data","From 25 to 74 years","Males","5.8",""
